month,region,branch_id,apps_units,approvals_units,pipeline_dollars
2025-07,North Texas,DFW-B07,42,33,10443950.25
2025-07,North Texas,DFW-B07,64,40,15944239.87
2025-07,North Texas,DFW-B07,46,29,12083093.93
2025-07,North Texas,DFW-B08,45,30,11082346.98
2025-07,North Texas,DFW-B08,50,40,12584483.76
2025-07,North Texas,DFW-B08,27,21,6632740.6
2025-07,North Texas,DFW-B09,26,21,6439985.16
2025-07,North Texas,DFW-B09,40,29,9938254.72
2025-07,North Texas,DFW-B09,28,18,6738422.34
2025-07,North Texas,DFW-B10,35,29,8795694.33
2025-07,North Texas,DFW-B10,45,27,11028214.36
2025-07,North Texas,DFW-B10,37,28,9561619.61
2025-07,East Texas,HOU-B01,51,32,12825422.33
2025-07,East Texas,HOU-B01,22,14,6008931.93
2025-07,East Texas,HOU-B01,42,31,10121933.53
2025-07,East Texas,HOU-B02,35,29,8403131.79
2025-07,East Texas,HOU-B02,47,36,11308499.94
2025-07,East Texas,HOU-B02,47,36,11718512.09
2025-07,East Texas,HOU-B03,63,47,15044731.55
2025-07,East Texas,HOU-B03,49,32,12342550.48
2025-07,East Texas,HOU-B03,30,16,7335184.23
2025-07,East Texas,HOU-B04,51,37,13269671.78
2025-07,East Texas,HOU-B04,39,31,10122406.87
2025-07,East Texas,HOU-B04,46,34,11424676.89
2025-07,East Texas,HOU-B05,44,31,10435143.84
2025-07,East Texas,HOU-B05,42,27,10147935.9
2025-07,East Texas,HOU-B05,48,36,12125633.49
2025-07,East Texas,HOU-B06,41,30,9520102.94
2025-07,East Texas,HOU-B06,45,30,11322625.92
2025-07,East Texas,HOU-B06,40,22,10050130.83
2025-07,East Texas,HOU-B07,39,26,10032583.89
2025-07,East Texas,HOU-B07,28,19,7048458.42
2025-07,East Texas,HOU-B07,55,43,13491395.29
2025-07,East Texas,HOU-B08,41,25,10438264.36
2025-07,East Texas,HOU-B08,57,47,14552600.63
2025-07,East Texas,HOU-B08,31,23,8101137.04
2025-07,East Texas,HOU-B09,38,25,9362382.19
2025-07,East Texas,HOU-B09,43,33,10447018.49
2025-07,East Texas,HOU-B09,46,27,11553903.03
2025-07,East Texas,HOU-B10,49,28,12571824.92
2025-07,East Texas,HOU-B10,42,23,10607583.12
2025-07,East Texas,HOU-B10,41,29,9561340.5
2025-07,West Texas,WTX-B01,44,29,10917910.61
2025-07,West Texas,WTX-B01,39,27,9701583.64
2025-07,West Texas,WTX-B01,24,14,5877718.58
2025-07,West Texas,WTX-B02,29,21,6892624.63
2025-07,West Texas,WTX-B02,32,26,8389143.49
2025-07,West Texas,WTX-B02,22,16,5869959.88
2025-07,West Texas,WTX-B03,39,26,9665002.81
2025-07,West Texas,WTX-B03,51,40,12318456.97
2025-07,West Texas,WTX-B03,46,35,11361812.7
2025-07,West Texas,WTX-B04,53,30,12914015.87
2025-07,West Texas,WTX-B04,41,26,10729443.18
2025-07,West Texas,WTX-B04,52,31,13572555.01
2025-07,West Texas,WTX-B05,39,28,9607986.4
2025-07,West Texas,WTX-B05,56,38,14082808.21
2025-07,West Texas,WTX-B05,32,21,8168173.84
2025-07,West Texas,WTX-B06,47,31,11943443.0
2025-07,West Texas,WTX-B06,51,39,12680029.8
2025-07,West Texas,WTX-B06,30,22,7214921.18
2025-07,West Texas,WTX-B07,27,17,6798655.44
2025-07,West Texas,WTX-B07,42,35,10713445.03
2025-07,West Texas,WTX-B07,46,25,11238669.73
2025-07,West Texas,WTX-B08,36,23,9583226.23
2025-07,West Texas,WTX-B08,40,26,9911731.21
2025-07,West Texas,WTX-B08,51,32,12626476.83
2025-07,West Texas,WTX-B09,52,32,13494088.77
2025-07,West Texas,WTX-B09,49,38,12057609.53
2025-07,West Texas,WTX-B09,44,25,10291049.73
2025-07,West Texas,WTX-B10,39,22,9292325.35
2025-07,West Texas,WTX-B10,44,36,11270092.19
2025-07,West Texas,WTX-B10,43,30,10804431.42
2025-08,South Texas,SATX-B01,43,31,10772613.76
2025-08,South Texas,SATX-B01,57,48,14643568.03
2025-08,South Texas,SATX-B01,42,26,10281936.5
2025-08,South Texas,SATX-B02,52,30,13672970.3
2025-08,South Texas,SATX-B02,45,26,10801781.56
2025-08,South Texas,SATX-B02,47,30,11556988.23
2025-08,South Texas,SATX-B03,47,29,11742810.06
2025-08,South Texas,SATX-B03,55,42,13061410.4
2025-08,South Texas,SATX-B03,32,17,8184217.47
2025-08,South Texas,SATX-B04,29,22,7173888.87
2025-08,South Texas,SATX-B04,36,28,9034980.79
2025-08,South Texas,SATX-B04,35,26,8313082.53
2025-08,South Texas,SATX-B05,23,13,5381679.81
2025-08,South Texas,SATX-B05,54,44,13272380.93
2025-08,South Texas,SATX-B05,23,17,5416061.38
2025-08,South Texas,SATX-B06,53,38,13130631.83
2025-08,South Texas,SATX-B06,42,25,10215248.77
2025-08,South Texas,SATX-B06,71,57,18377981.26
2025-08,South Texas,SATX-B07,22,13,5447081.31
2025-08,South Texas,SATX-B07,39,26,9777387.73
2025-08,South Texas,SATX-B07,45,31,11016551.09
2025-08,South Texas,SATX-B08,27,21,6450613.52
2025-08,South Texas,SATX-B08,57,46,14445609.38
2025-08,South Texas,SATX-B08,37,30,9450127.06
2025-08,South Texas,SATX-B09,39,31,9667811.83
2025-08,South Texas,SATX-B09,30,19,7273890.7
2025-08,South Texas,SATX-B09,28,21,7458226.62
2025-08,South Texas,SATX-B10,43,26,10991388.26
2025-08,South Texas,SATX-B10,38,22,9565107.36
2025-08,South Texas,SATX-B10,41,23,9969979.57
2025-08,Central Texas,ATX-B01,35,22,8535628.88
2025-08,Central Texas,ATX-B01,52,40,13165536.74
2025-08,Central Texas,ATX-B01,31,26,7546558.54
2025-08,Central Texas,ATX-B02,32,24,7500694.48
2025-08,Central Texas,ATX-B02,22,15,5645362.55
2025-08,Central Texas,ATX-B02,39,22,9664331.66
2025-08,Central Texas,ATX-B03,28,19,7143999.63
2025-08,Central Texas,ATX-B03,42,24,10035346.97
2025-08,Central Texas,ATX-B03,36,20,9050907.49
2025-08,Central Texas,ATX-B04,8,6,2050800.52
2025-08,Central Texas,ATX-B04,30,19,8037822.37
2025-08,Central Texas,ATX-B04,41,29,10437519.53
2025-08,Central Texas,ATX-B05,38,25,9605608.84
2025-08,Central Texas,ATX-B05,32,23,8131680.55
2025-08,Central Texas,ATX-B05,30,24,7368862.17
2025-08,Central Texas,ATX-B06,23,13,5463889.42
2025-08,Central Texas,ATX-B06,49,32,12132448.03
2025-08,Central Texas,ATX-B06,37,29,9161068.3
2025-08,Central Texas,ATX-B07,46,36,10931419.24
2025-08,Central Texas,ATX-B07,41,29,10325296.54
2025-08,Central Texas,ATX-B07,36,27,9426090.75
2025-08,Central Texas,ATX-B08,26,19,6360835.63
2025-08,Central Texas,ATX-B08,43,28,10732374.87
2025-08,Central Texas,ATX-B08,47,31,11510316.35
2025-08,Central Texas,ATX-B09,39,30,10007843.77
2025-08,Central Texas,ATX-B09,24,14,5964143.8
2025-08,Central Texas,ATX-B09,55,40,13554223.59
2025-08,Central Texas,ATX-B10,28,19,7217887.13
2025-08,Central Texas,ATX-B10,39,21,9781708.58
2025-08,Central Texas,ATX-B10,44,32,10639487.71
2025-08,North Texas,DFW-B01,33,25,8461511.99
2025-08,North Texas,DFW-B01,28,19,7264927.81
2025-08,North Texas,DFW-B01,38,30,9148664.9
2025-08,North Texas,DFW-B02,51,37,12639204.21
2025-08,North Texas,DFW-B02,43,30,10303375.88
2025-08,North Texas,DFW-B02,30,20,7439556.69
2025-08,North Texas,DFW-B03,22,18,5370685.19
2025-08,North Texas,DFW-B03,53,37,12975011.78
2025-08,North Texas,DFW-B03,29,24,7454405.66
2025-08,North Texas,DFW-B04,52,34,13048028.64
2025-08,North Texas,DFW-B04,42,23,10271706.49
2025-08,North Texas,DFW-B04,26,19,6476801.01
2025-08,North Texas,DFW-B05,39,31,9873335.86
2025-08,North Texas,DFW-B05,21,17,5845402.92
2025-08,North Texas,DFW-B05,42,26,10599343.63
2025-08,North Texas,DFW-B06,24,16,6047080.74
2025-08,North Texas,DFW-B06,52,42,12974686.6
2025-08,North Texas,DFW-B06,37,29,9235180.65
2025-08,North Texas,DFW-B07,44,24,10602720.65
2025-08,North Texas,DFW-B07,41,23,10238461.59
2025-08,North Texas,DFW-B07,22,18,5378511.38
2025-08,North Texas,DFW-B08,36,20,9147540.76
2025-08,North Texas,DFW-B08,25,18,6480333.12
2025-08,North Texas,DFW-B08,29,23,7405058.12
2025-08,North Texas,DFW-B09,31,22,7892214.98
2025-08,North Texas,DFW-B09,30,23,7771727.57
2025-08,North Texas,DFW-B09,24,17,6286106.4
2025-08,North Texas,DFW-B10,28,18,7061482.58
2025-08,North Texas,DFW-B10,29,22,6859374.04
2025-08,North Texas,DFW-B10,47,29,11739408.73
2025-08,East Texas,HOU-B01,53,37,13078663.59
2025-08,East Texas,HOU-B01,33,22,8268109.97
2025-08,East Texas,HOU-B01,46,34,11372110.82
2025-08,East Texas,HOU-B02,45,36,10518641.53
2025-08,East Texas,HOU-B02,27,15,6484422.33
2025-08,East Texas,HOU-B02,50,33,12618094.81
2025-08,East Texas,HOU-B03,47,31,12268181.65
2025-08,East Texas,HOU-B03,44,35,10738368.34
2025-08,East Texas,HOU-B03,55,32,13935036.15
2025-08,East Texas,HOU-B04,41,31,10647621.3
2025-08,East Texas,HOU-B04,50,41,12370594.02
2025-08,East Texas,HOU-B04,65,49,16340733.86
2025-08,East Texas,HOU-B05,39,26,10179728.53
2025-08,East Texas,HOU-B05,43,35,9814673.21
2025-08,East Texas,HOU-B05,46,27,11523701.97
2025-08,East Texas,HOU-B06,48,36,12229691.62
2025-08,East Texas,HOU-B06,52,42,13837638.59
2025-08,East Texas,HOU-B06,38,30,9534849.91
2025-08,East Texas,HOU-B07,24,19,5897969.01
2025-08,East Texas,HOU-B07,53,33,13126243.37
2025-08,East Texas,HOU-B07,39,22,9694723.55
2025-08,East Texas,HOU-B08,31,21,7982179.02
2025-08,East Texas,HOU-B08,37,29,9107929.43
2025-08,East Texas,HOU-B08,44,36,10657357.79
2025-08,East Texas,HOU-B09,49,28,12475620.27
2025-08,East Texas,HOU-B09,44,33,10901260.98
2025-08,East Texas,HOU-B09,53,35,13755057.37
2025-08,East Texas,HOU-B10,36,29,9574371.35
2025-08,East Texas,HOU-B10,27,21,6534229.74
2025-08,East Texas,HOU-B10,40,23,10460768.18
2025-08,West Texas,WTX-B01,46,30,11076348.59
2025-08,West Texas,WTX-B01,35,27,9085994.46
2025-08,West Texas,WTX-B01,29,16,7143712.22
2025-08,West Texas,WTX-B02,48,29,11912282.14
2025-08,West Texas,WTX-B02,38,31,9479901.83
2025-08,West Texas,WTX-B02,41,25,9884239.84
2025-08,West Texas,WTX-B03,39,25,10252411.41
2025-08,West Texas,WTX-B03,47,38,11698251.92
2025-08,West Texas,WTX-B03,46,29,11627521.94
2025-08,West Texas,WTX-B04,54,39,12841693.07
2025-08,West Texas,WTX-B04,15,12,3695013.24
2025-08,West Texas,WTX-B04,37,28,9627232.8
2025-08,West Texas,WTX-B05,35,22,8670827.39
2025-08,West Texas,WTX-B05,37,29,9236271.38
2025-08,West Texas,WTX-B05,50,28,11762825.24
2025-08,West Texas,WTX-B06,45,38,11296700.3
2025-08,West Texas,WTX-B06,25,20,6065146.32
2025-08,West Texas,WTX-B06,46,30,11740019.98
2025-08,West Texas,WTX-B07,52,39,13111925.92
2025-08,West Texas,WTX-B07,35,28,8596610.0
2025-08,West Texas,WTX-B07,49,34,11650328.56
2025-08,West Texas,WTX-B08,34,21,8373098.82
2025-08,West Texas,WTX-B08,22,18,5503440.07
2025-08,West Texas,WTX-B08,33,25,8234961.06
2025-08,West Texas,WTX-B09,51,32,12214513.34
2025-08,West Texas,WTX-B09,54,44,13664905.09
2025-08,West Texas,WTX-B09,31,21,7449261.03
2025-08,West Texas,WTX-B10,30,19,7497317.01
2025-08,West Texas,WTX-B10,43,35,10409064.65
2025-08,West Texas,WTX-B10,50,29,12617667.02
2025-09,South Texas,SATX-B01,31,18,8165945.73
2025-09,South Texas,SATX-B01,32,24,7957307.49
2025-09,South Texas,SATX-B01,31,18,7478224.04
2025-09,South Texas,SATX-B02,39,28,10100431.21
2025-09,South Texas,SATX-B02,20,12,5238993.56
2025-09,South Texas,SATX-B02,34,19,8600724.08
2025-09,South Texas,SATX-B03,30,19,7661633.47
2025-09,South Texas,SATX-B03,13,9,3114990.89
2025-09,South Texas,SATX-B03,54,41,14052283.9
2025-09,South Texas,SATX-B04,29,19,6975956.39
2025-09,South Texas,SATX-B04,35,19,8861338.5
2025-09,South Texas,SATX-B04,40,32,9677509.03
2025-09,South Texas,SATX-B05,31,20,7924103.52
2025-09,South Texas,SATX-B05,53,42,13264900.3
2025-09,South Texas,SATX-B05,40,30,10285344.19
2025-09,South Texas,SATX-B06,41,25,9933645.04
2025-09,South Texas,SATX-B06,59,36,14280427.8
2025-09,South Texas,SATX-B06,37,22,9124893.22
2025-09,South Texas,SATX-B07,41,33,9901324.1
2025-09,South Texas,SATX-B07,28,20,7230806.17
2025-09,South Texas,SATX-B07,49,36,12617448.03
2025-09,South Texas,SATX-B08,23,17,6093025.75
2025-09,South Texas,SATX-B08,50,30,12465513.16
2025-09,South Texas,SATX-B08,28,18,6984376.61
2025-09,South Texas,SATX-B09,35,23,8442507.81
2025-09,South Texas,SATX-B09,43,24,10550563.4
2025-09,South Texas,SATX-B09,35,21,8636289.1
2025-09,South Texas,SATX-B10,67,41,17075548.76
2025-09,South Texas,SATX-B10,32,26,8275079.63
2025-09,South Texas,SATX-B10,32,25,8493847.4
2025-09,Central Texas,ATX-B01,34,22,8737103.1
2025-09,Central Texas,ATX-B01,39,30,9571063.63
2025-09,Central Texas,ATX-B01,40,28,10006791.25
2025-09,Central Texas,ATX-B02,41,32,9964085.81
2025-09,Central Texas,ATX-B02,40,32,9948234.47
2025-09,Central Texas,ATX-B02,34,28,8762798.6
2025-09,Central Texas,ATX-B03,46,37,11377873.73
2025-09,Central Texas,ATX-B03,43,25,11281711.76
2025-09,Central Texas,ATX-B03,18,14,4569484.85
2025-09,Central Texas,ATX-B04,42,23,10562400.81
2025-09,Central Texas,ATX-B04,36,20,9089005.49
2025-09,Central Texas,ATX-B04,40,29,9945657.61
2025-09,Central Texas,ATX-B05,39,25,9793467.72
2025-09,Central Texas,ATX-B05,51,42,12924950.69
2025-09,Central Texas,ATX-B05,36,26,9384644.29
2025-09,Central Texas,ATX-B06,39,23,10112916.38
2025-09,Central Texas,ATX-B06,34,21,8590042.58
2025-09,Central Texas,ATX-B06,45,30,10609124.34
2025-09,Central Texas,ATX-B07,36,21,9045257.99
2025-09,Central Texas,ATX-B07,18,11,4498525.53
2025-09,Central Texas,ATX-B07,32,18,8093851.2
2025-09,Central Texas,ATX-B08,56,43,13690816.9
2025-09,Central Texas,ATX-B08,38,25,9960341.34
2025-09,Central Texas,ATX-B08,27,22,6846744.86
2025-09,Central Texas,ATX-B09,46,36,11325153.9
2025-09,Central Texas,ATX-B09,36,30,8941030.11
2025-09,Central Texas,ATX-B09,47,25,11602099.98
2025-09,Central Texas,ATX-B10,39,24,9624852.66
2025-09,Central Texas,ATX-B10,46,26,12164393.4
2025-09,Central Texas,ATX-B10,36,21,8680670.91
2025-09,North Texas,DFW-B01,36,20,9390471.94
2025-09,North Texas,DFW-B01,31,18,7741523.03
2025-09,North Texas,DFW-B01,45,37,11104330.13
2025-09,North Texas,DFW-B02,34,21,8770807.32
2025-09,North Texas,DFW-B02,57,48,14425199.41
2025-09,North Texas,DFW-B02,48,38,12198357.91
2025-09,North Texas,DFW-B03,42,29,10538587.95
2025-09,North Texas,DFW-B03,35,21,8987322.49
2025-09,North Texas,DFW-B03,20,16,5324290.74
2025-09,North Texas,DFW-B04,37,28,9118970.43
2025-09,North Texas,DFW-B04,37,24,9061484.56
2025-09,North Texas,DFW-B04,29,23,7338558.54
2025-09,North Texas,DFW-B05,48,33,11960060.46
2025-09,North Texas,DFW-B05,33,18,8135122.46
2025-09,North Texas,DFW-B05,30,20,7519099.09
2025-09,North Texas,DFW-B06,24,14,6121155.18
2025-09,North Texas,DFW-B06,36,29,9213156.19
2025-09,North Texas,DFW-B06,51,29,12214598.09
2025-09,North Texas,DFW-B07,47,33,11474655.37
2025-09,North Texas,DFW-B07,38,30,9725912.18
2025-09,North Texas,DFW-B07,43,36,10736031.46
2025-09,North Texas,DFW-B08,47,37,11624673.56
2025-09,North Texas,DFW-B08,45,25,10800156.63
2025-09,North Texas,DFW-B08,36,20,9106013.56
2025-09,North Texas,DFW-B09,54,43,12696625.57
2025-09,North Texas,DFW-B09,39,22,9881036.49
2025-09,North Texas,DFW-B09,44,30,11554812.73
2025-09,North Texas,DFW-B10,40,26,9371784.67
2025-09,North Texas,DFW-B10,42,34,11034507.37
2025-09,North Texas,DFW-B10,24,19,6050162.25
2025-09,East Texas,HOU-B01,25,18,6305000.46
2025-09,East Texas,HOU-B01,50,34,12334374.23
2025-09,East Texas,HOU-B01,35,23,8825278.22
2025-09,East Texas,HOU-B02,35,22,8536376.61
2025-09,East Texas,HOU-B02,52,40,13302501.88
2025-09,East Texas,HOU-B02,53,36,13268554.89
2025-09,East Texas,HOU-B03,41,34,9913881.75
2025-09,East Texas,HOU-B03,43,31,11219658.43
2025-09,East Texas,HOU-B03,38,24,9721060.06
2025-09,East Texas,HOU-B04,35,23,8196408.31
2025-09,East Texas,HOU-B04,49,29,12152135.03
2025-09,East Texas,HOU-B04,35,27,8761763.7
2025-09,East Texas,HOU-B05,58,32,15052405.75
2025-09,East Texas,HOU-B05,48,34,11447196.05
2025-09,East Texas,HOU-B05,49,30,13101346.65
2025-09,East Texas,HOU-B06,34,27,8391921.34
2025-09,East Texas,HOU-B06,28,16,7098954.39
2025-09,East Texas,HOU-B06,43,32,10946752.97
2025-09,East Texas,HOU-B07,24,20,5885381.37
2025-09,East Texas,HOU-B07,33,26,8504674.0
2025-09,East Texas,HOU-B07,32,21,8260745.58
2025-09,East Texas,HOU-B08,39,29,9744608.6
2025-09,East Texas,HOU-B08,47,39,11536102.26
2025-09,East Texas,HOU-B08,39,30,9497569.33
2025-09,East Texas,HOU-B09,46,30,11774536.81
2025-09,East Texas,HOU-B09,62,52,14959344.87
2025-09,East Texas,HOU-B09,45,28,11168450.11
2025-09,East Texas,HOU-B10,62,39,15136046.47
2025-09,East Texas,HOU-B10,34,19,8408668.22
2025-09,East Texas,HOU-B10,52,38,12705542.19
2025-09,West Texas,WTX-B01,44,33,11036390.46
2025-09,West Texas,WTX-B01,38,28,9103490.7
2025-09,West Texas,WTX-B01,36,24,8838406.33
2025-09,West Texas,WTX-B02,28,21,6991178.59
2025-09,West Texas,WTX-B02,23,12,5888586.95
2025-09,West Texas,WTX-B02,38,22,9282070.22
2025-09,West Texas,WTX-B03,54,38,12891218.78
2025-09,West Texas,WTX-B03,33,24,7935301.03
2025-09,West Texas,WTX-B03,44,31,11204511.84
2025-09,West Texas,WTX-B04,26,21,6209961.35
2025-09,West Texas,WTX-B04,52,29,13472765.52
2025-09,West Texas,WTX-B04,36,20,9708696.84
2025-09,West Texas,WTX-B05,45,32,11133296.33
2025-09,West Texas,WTX-B05,32,24,7962371.42
2025-09,West Texas,WTX-B05,48,33,12585461.22
2025-09,West Texas,WTX-B06,59,36,14086313.16
2025-09,West Texas,WTX-B06,41,26,10458518.3
2025-09,West Texas,WTX-B06,53,31,13154702.19
2025-09,West Texas,WTX-B07,50,32,12031267.48
2025-09,West Texas,WTX-B07,36,28,9086918.62
2025-09,West Texas,WTX-B07,41,26,10542535.86
2025-09,West Texas,WTX-B08,45,31,10765911.89
2025-09,West Texas,WTX-B08,31,21,8255953.2
2025-09,West Texas,WTX-B08,33,21,8329841.82
2025-09,West Texas,WTX-B09,39,30,9311103.54
2025-09,West Texas,WTX-B09,19,10,4721902.75
2025-09,West Texas,WTX-B09,22,16,5565834.93
2025-09,West Texas,WTX-B10,38,31,9051977.29
2025-09,West Texas,WTX-B10,43,27,10823954.09
2025-09,West Texas,WTX-B10,38,31,9433103.73
2025-10,South Texas,SATX-B01,51,39,13026213.59
2025-10,South Texas,SATX-B01,54,39,13572410.54
2025-10,South Texas,SATX-B01,46,32,10822173.78
2025-10,South Texas,SATX-B02,54,31,13288191.09
2025-10,South Texas,SATX-B02,34,19,8846602.05
2025-10,South Texas,SATX-B02,52,30,12338904.75
2025-10,South Texas,SATX-B03,41,26,10377403.27
2025-10,South Texas,SATX-B03,54,39,13215097.85
2025-10,South Texas,SATX-B03,29,20,7618750.38
2025-10,South Texas,SATX-B04,23,17,5628895.49
2025-10,South Texas,SATX-B04,32,18,8253933.14
2025-10,South Texas,SATX-B04,39,26,9681753.74
2025-10,South Texas,SATX-B05,39,24,9841504.74
2025-10,South Texas,SATX-B05,39,28,10058817.4
2025-10,South Texas,SATX-B05,37,30,9014091.95
2025-10,South Texas,SATX-B06,22,16,5677772.15
2025-10,South Texas,SATX-B06,37,25,9382224.27
2025-10,South Texas,SATX-B06,47,35,12308884.91
2025-10,South Texas,SATX-B07,26,19,6276378.57
2025-10,South Texas,SATX-B07,36,21,8598113.96
2025-10,South Texas,SATX-B07,44,26,10976709.59
2025-10,South Texas,SATX-B08,26,20,6580246.98
2025-10,South Texas,SATX-B08,36,29,9068466.74
2025-10,South Texas,SATX-B08,44,37,10567571.28
2025-10,South Texas,SATX-B09,32,19,7923315.35
2025-10,South Texas,SATX-B09,54,32,13501065.24
2025-10,South Texas,SATX-B09,27,17,6999821.64
2025-10,South Texas,SATX-B10,35,27,9327374.32
2025-10,South Texas,SATX-B10,44,25,10825178.83
2025-10,South Texas,SATX-B10,45,36,10857049.52
2025-10,Central Texas,ATX-B01,31,22,7461029.9
2025-10,Central Texas,ATX-B01,45,35,11051643.46
2025-10,Central Texas,ATX-B01,38,29,9148273.08
2025-10,Central Texas,ATX-B02,51,28,12162103.51
2025-10,Central Texas,ATX-B02,29,23,7328087.27
2025-10,Central Texas,ATX-B02,26,20,6315418.85
2025-10,Central Texas,ATX-B03,38,25,9332460.66
2025-10,Central Texas,ATX-B03,44,34,10911634.93
2025-10,Central Texas,ATX-B03,41,29,10151031.56
2025-10,Central Texas,ATX-B04,37,26,9437748.04
2025-10,Central Texas,ATX-B04,5,3,1261351.52
2025-10,Central Texas,ATX-B04,46,31,11222930.81
2025-10,Central Texas,ATX-B05,43,32,10807055.51
2025-10,Central Texas,ATX-B05,41,26,10299007.3
2025-10,Central Texas,ATX-B05,28,19,7072407.37
2025-10,Central Texas,ATX-B06,47,33,11434936.97
2025-10,Central Texas,ATX-B06,24,20,5884629.66
2025-10,Central Texas,ATX-B06,37,31,9355562.37
2025-10,Central Texas,ATX-B07,41,32,9936387.49
2025-10,Central Texas,ATX-B07,41,27,10234495.32
2025-10,Central Texas,ATX-B07,38,28,9140342.0
2025-10,Central Texas,ATX-B08,38,27,9882153.81
2025-10,Central Texas,ATX-B08,48,40,11496367.12
2025-10,Central Texas,ATX-B08,24,20,6076644.23
2025-10,Central Texas,ATX-B09,19,11,4718850.26
2025-10,Central Texas,ATX-B09,46,33,11312381.63
2025-10,Central Texas,ATX-B09,38,22,9562467.87
2025-10,Central Texas,ATX-B10,40,33,9929541.72
2025-10,Central Texas,ATX-B10,29,23,7507159.15
2025-10,Central Texas,ATX-B10,34,20,8747588.46
2025-10,North Texas,DFW-B01,38,25,9033626.09
2025-10,North Texas,DFW-B01,31,24,7616047.61
2025-10,North Texas,DFW-B01,29,17,7060992.93
2025-10,North Texas,DFW-B02,41,29,9888648.34
2025-10,North Texas,DFW-B02,50,31,12967432.15
2025-10,North Texas,DFW-B02,52,34,12524880.27
2025-10,North Texas,DFW-B03,34,21,8159631.12
2025-10,North Texas,DFW-B03,35,19,8891162.66
2025-10,North Texas,DFW-B03,31,20,7920042.79
2025-10,North Texas,DFW-B04,45,27,11454974.7
2025-10,North Texas,DFW-B04,31,17,7654571.58
2025-10,North Texas,DFW-B04,55,44,13858561.4
2025-10,North Texas,DFW-B05,45,29,10863651.5
2025-10,North Texas,DFW-B05,35,29,8980171.76
2025-10,North Texas,DFW-B05,40,31,9607094.86
2025-10,North Texas,DFW-B06,28,23,6441462.6
2025-10,North Texas,DFW-B06,58,32,13868572.57
2025-10,North Texas,DFW-B06,44,29,11349862.58
2025-10,North Texas,DFW-B07,40,22,9922373.43
2025-10,North Texas,DFW-B07,34,25,8359113.42
2025-10,North Texas,DFW-B07,38,22,9398003.19
2025-10,North Texas,DFW-B08,58,44,14915929.29
2025-10,North Texas,DFW-B08,36,20,8937671.41
2025-10,North Texas,DFW-B08,46,28,11461757.62
2025-10,North Texas,DFW-B09,35,25,8674324.3
2025-10,North Texas,DFW-B09,50,40,13052322.64
2025-10,North Texas,DFW-B09,28,17,6990705.99
2025-10,North Texas,DFW-B10,51,36,13394585.72
2025-10,North Texas,DFW-B10,50,40,13065611.65
2025-10,North Texas,DFW-B10,54,33,13687178.75
2025-10,East Texas,HOU-B01,46,30,11606687.31
2025-10,East Texas,HOU-B01,47,26,12087987.61
2025-10,East Texas,HOU-B01,29,24,7302648.21
2025-10,East Texas,HOU-B02,39,22,9764674.72
2025-10,East Texas,HOU-B02,22,12,5684264.0
2025-10,East Texas,HOU-B02,17,9,4363220.65
2025-10,East Texas,HOU-B03,46,28,11701567.94
2025-10,East Texas,HOU-B03,31,24,7582646.07
2025-10,East Texas,HOU-B03,40,32,10039601.49
2025-10,East Texas,HOU-B04,27,18,7090712.11
2025-10,East Texas,HOU-B04,34,24,8990015.73
2025-10,East Texas,HOU-B04,22,15,5577780.33
2025-10,East Texas,HOU-B05,16,12,3921403.12
2025-10,East Texas,HOU-B05,61,49,14745032.35
2025-10,East Texas,HOU-B05,31,25,7511726.67
2025-10,East Texas,HOU-B06,33,19,8311079.65
2025-10,East Texas,HOU-B06,43,33,10394098.3
2025-10,East Texas,HOU-B06,33,20,7988172.02
2025-10,East Texas,HOU-B07,46,33,11413701.23
2025-10,East Texas,HOU-B07,39,21,10286567.24
2025-10,East Texas,HOU-B07,40,30,9766915.1
2025-10,East Texas,HOU-B08,47,37,11411427.8
2025-10,East Texas,HOU-B08,55,36,13511619.78
2025-10,East Texas,HOU-B08,51,43,13056662.58
2025-10,East Texas,HOU-B09,29,17,6841689.54
2025-10,East Texas,HOU-B09,46,37,11137244.71
2025-10,East Texas,HOU-B09,28,17,6912029.32
2025-10,East Texas,HOU-B10,21,13,5185045.45
2025-10,East Texas,HOU-B10,54,34,13582706.71
2025-10,East Texas,HOU-B10,56,41,14449943.4
2025-10,West Texas,WTX-B01,20,16,4887149.32
2025-10,West Texas,WTX-B01,32,18,8286986.05
2025-10,West Texas,WTX-B01,34,22,8530033.71
2025-10,West Texas,WTX-B02,31,24,8001617.39
2025-10,West Texas,WTX-B02,31,23,7953011.47
2025-10,West Texas,WTX-B02,33,20,8635085.59
2025-10,West Texas,WTX-B03,48,35,12015952.07
2025-10,West Texas,WTX-B03,45,30,10912366.94
2025-10,West Texas,WTX-B03,55,38,14015802.87
2025-10,West Texas,WTX-B04,45,33,11551039.04
2025-10,West Texas,WTX-B04,42,34,10414257.11
2025-10,West Texas,WTX-B04,39,24,9397426.22
2025-10,West Texas,WTX-B05,48,28,12363123.24
2025-10,West Texas,WTX-B05,38,29,9551463.56
2025-10,West Texas,WTX-B05,20,11,4920765.58
2025-10,West Texas,WTX-B06,44,31,10652252.92
2025-10,West Texas,WTX-B06,41,31,10178911.97
2025-10,West Texas,WTX-B06,40,23,9784917.55
2025-10,West Texas,WTX-B07,44,34,11073809.49
2025-10,West Texas,WTX-B07,42,26,10914681.07
2025-10,West Texas,WTX-B07,33,24,7960698.46
2025-10,West Texas,WTX-B08,34,23,8301021.04
